customer_unique_id,cluster,recency,frequency,monetary,freight_value,shipping_time,churn_risk_score
81c3483b8db1fea5572055787a30294e,At Risk,408,1,65.9,16.22,14.0,1.0
81c0b8207405a6ee3956a359837888be,At Risk,475,1,87.9,7.87,1.0,1.0
81b78a4d236acd0b23c624452064fcba,At Risk,403,1,164.9,17.4,7.0,1.0
81b6c19bee3e72e8cdec6bfa0cc6b4ac,At Risk,446,1,12.9,16.79,14.0,1.0
818a54422350b38d3fb1cb3a1553889f,Champions,440,2,43.98,13.475,14.5,1.0
8187109cff1c32197ce4943e71f84360,At Risk,569,1,25.0,14.52,9.0,1.0
81865792a5df52436b4e759b4ba21412,Champions,407,2,1032.4,18.685,4.0,1.0
81823f8c0aac243529e583ef9eee3676,At Risk,454,1,37.9,15.1,11.0,1.0
8180249002c05564494869d92a7cfd9d,At Risk,396,1,59.0,15.16,18.0,1.0
81b0b6df10f580b989b1d6f11c0c958e,At Risk,427,1,34.9,20.75,29.0,1.0
81ada86c93695eadd3abd9cc19a82e3f,At Risk,549,1,95.81,25.16,19.0,1.0
34466539a4aa603004fead7a3f7f7bc2,At Risk,535,1,52.0,14.12,7.0,1.0
3443f8095ad309eebbdc8caa8b2bf936,Champions,442,2,143.9,10.5,3.5,1.0
346534c8088852932d947f4b8fea3959,Champions,398,2,464.89,37.965,21.5,1.0
3462632a621a8362bf4d3149b2432842,At Risk,531,1,129.0,11.51,7.0,1.0
3461b2163494df8af4389bae55a6372d,At Risk,444,1,179.0,9.45,5.0,1.0
34611ef3763006e0557de9c9e362ba3b,At Risk,393,1,81.99,16.14,8.0,1.0
343c00dffa1889d2e1c3979922c58de3,At Risk,420,1,159.9,13.46,6.0,1.0
343a7a9382091ae4d0b150c52c86aa19,At Risk,525,1,59.0,11.02,6.0,1.0
34384f751847d472786c7e4a13f2e6d9,At Risk,505,1,119.99,17.58,9.0,1.0
34375e5eb0d8f271e6e3f93eb1a80412,At Risk,497,1,78.9,14.72,7.0,1.0
3435ff207812c23c1b61d57b93500645,At Risk,572,1,99.0,21.14,14.0,1.0
348d75c598a56f0f07222fbca6828970,At Risk,414,1,69.9,17.74,10.0,1.0
348d165338792ff45589b5bdd768e808,At Risk,392,1,115.0,15.56,8.0,1.0
347dc668e37fdec762bbc337aff5bb12,At Risk,575,1,119.9,18.0,21.0,1.0
347db05aef50663173f7a9db451e1eaa,At Risk,519,1,50.0,20.8,20.0,1.0
34784e7051458196fb0e889e5f1b3d71,At Risk,405,1,29.0,12.69,6.0,1.0
3476f88b6c1982086dda29ac29cd345e,At Risk,524,1,99.99,20.0,13.0,1.0
34741d8ad9e21e04bf0d49f8d76727c3,At Risk,412,1,72.0,23.37,20.0,1.0
346d71fbd5abd26639668d14eb272515,At Risk,383,1,39.9,17.92,10.0,1.0
344f60e4ffb6c317ec1d6794d44ca0f9,At Risk,471,1,68.0,11.98,17.0,1.0
34469baae4e281f21c2e6934adeb88ce,At Risk,554,1,20.9,24.35,10.0,1.0
ef5bd3381e0ecb0f15d87a166819489e,At Risk,569,1,69.9,24.83,16.0,1.0
ef5b6bd043a757cd031b4f43d499a353,At Risk,461,1,15.99,14.1,7.0,1.0
ef5a31b0437ed886c3113e8af13bdc06,At Risk,410,1,49.9,16.79,13.0,1.0
ef574f87d1c9e077969b159d2ba02ba5,At Risk,447,1,49.99,9.34,4.0,1.0
ef5503ad4aa936ce7306d4f5664c8e31,At Risk,409,1,26.0,8.27,2.0,1.0
ef5208d5587e8fbc3fda6271d870085e,At Risk,385,1,119.9,13.86,12.0,1.0
34a0955bc5dfb973c863133bbb8ebef9,At Risk,550,1,39.99,15.56,16.0,1.0
349f354a452196ee541d88ec176b5de0,At Risk,476,1,25.99,15.1,13.0,1.0
349eebf90d7966610f93da0df77c304b,At Risk,399,1,205.0,28.81,20.0,1.0
345d82427f12013241a1b2ef4062c28b,At Risk,440,1,18.9,7.78,4.0,1.0
3459587d5d264e1b4ff91ec9d39507e0,At Risk,406,1,19.9,15.1,13.0,1.0
81a1dcac3ca18ea37110b230c47058c8,At Risk,410,1,572.0,37.27,8.0,1.0
81a09c0e9db3e26269dc009a0106c58f,At Risk,457,1,44.5,15.1,6.0,1.0
9c46e32317aaa01d6c19dc03d49a512b,At Risk,424,1,99.6,16.11,11.0,1.0
9c3beb01117930a065614b88c1743192,At Risk,541,1,169.0,25.0,6.0,1.0
9c3b8b30a6b28a14aa21e3ecaf2fadf8,At Risk,399,1,450.0,12.56,7.0,1.0
cd3be5ca81c09c8199082f0f7a113fb9,At Risk,528,1,201.38,17.56,5.0,1.0
cd37af667f322ebc0f8d084f0ad72c5c,At Risk,515,1,184.9,13.87,5.0,1.0
cd3779d0af13f91753db025e277489ed,At Risk,485,1,177.0,12.63,25.0,1.0
cd363e5f88337f6d8b9b7a8510dc1752,At Risk,581,1,12.97,10.96,5.0,1.0
cd336c2a4679b726894657837bf1dca7,At Risk,482,1,209.39999999999998,9.34,3.0,1.0
cd330e38c1817294f67186b458cc78a5,At Risk,435,1,75.0,16.16,7.0,1.0
cd315f6bf86d704bf9f8d60147c8c8aa,At Risk,509,1,159.99,25.61,33.0,1.0
b25c62ba4fc28e41117f8026bf9a31b5,At Risk,499,1,129.99,14.67,17.0,1.0
b2563478ebf8bdfe13eca2364484373a,At Risk,454,1,179.8,13.65,1.0,1.0
b2526804c81e5a51b34b26cb316d1174,At Risk,483,1,87.0,10.96,21.0,1.0
b24f550daff91e457c446db85553ede0,At Risk,579,1,23.9,8.72,4.0,1.0
b2495c024ce0fcaaeb63cdbf58c25316,At Risk,489,1,78.0,20.04,11.0,1.0
b243a126340bd59036aac7d3ea38c6cd,At Risk,441,1,39.9,14.1,8.0,1.0
349b84f71fad75601b48f1db94e40dcd,At Risk,467,1,110.0,18.02,18.0,1.0
349996f092e332ccff93cdb57ab264a9,At Risk,504,1,89.0,35.24,37.0,1.0
34931d0770cb9c070c594855e05b3fb7,At Risk,495,1,7.29,10.96,19.0,1.0
34bc98021d19b1f17b277e51feb07f9f,At Risk,428,1,89.9,21.12,7.0,1.0
34b6102348176b1855e32860af2ce096,At Risk,566,1,44.0,16.05,27.0,1.0
34b32ded69852cae0a53ceeb42a0f19f,At Risk,532,1,37.5,12.93,5.0,1.0
34b04d2838c173fcff895e0f28ffdc8e,At Risk,465,1,229.99,18.86,12.0,1.0
34ae26a1b26b3525b594a99d341472f6,At Risk,406,1,22.62,12.69,6.0,1.0
34ad8eecb58cca3f3fdc65e91c3ccd81,At Risk,382,1,265.99,9.12,5.0,1.0
34ad3cbcaca94c0c3bf9197be832e439,At Risk,473,1,93.5,38.4,6.0,1.0
34aaf6b7dc72aa67c949cf6d35ec97a6,At Risk,482,1,69.9,11.88,14.0,1.0
34d327a6bf7b50d2fbf0b42f4e6ca55a,At Risk,407,1,169.99,43.39,22.0,1.0
34d1f09eab8df30b699122c567f6ab32,At Risk,452,1,113.0,28.15,13.0,1.0
34cfa0a845877b3bf6657c9f098fb421,At Risk,406,1,59.9,17.67,13.0,1.0
34c84b94c38a2eddd9563ba41db3439d,At Risk,391,1,49.0,15.1,4.0,1.0
34c7e58f5db5eedd271166b131e8febd,At Risk,438,1,44.0,11.844999999999999,13.0,1.0
34c7808de01a015e9c5165f6b44d7985,At Risk,502,1,49.9,17.19,19.0,1.0
b22f36faecb702d1f0d08430c8559c29,At Risk,408,1,189.99,17.77,14.0,1.0
b22a0549b8ec4030adb91fa355eea83b,At Risk,468,1,118.80000000000001,12.77,5.0,1.0
b2272a60af3b7f5afe04c6cbf1dcfb15,At Risk,693,1,399.0,48.49,14.0,1.0
b224a6cd45d83bd68f6632a2ec365527,At Risk,436,1,134.9,21.43,10.0,1.0
34c1b07921fed52ec2be5d81b827f3c8,At Risk,461,1,12.9,15.1,18.0,1.0
34c0fc031160b0ccaa79df4fff464db5,At Risk,513,1,169.8,12.58,8.0,1.0
34be8fa07e63708f818e10e2096c83d1,At Risk,469,1,21.9,11.85,7.0,1.0
34ef07a3a4fab34cfa5c1a90e38b1f7e,At Risk,379,1,108.0,13.1,9.0,1.0
34e9517ab8c248797eb267b6fa65833b,At Risk,503,1,102.9,22.65,29.0,1.0
34e9218036622d21dadebbfade12537f,At Risk,505,1,55.8,17.23,7.0,1.0
34e7cca423752108e4e4aa7c377f5fe5,At Risk,424,1,175.0,16.99,13.0,1.0
34e19eb83a7ca102c1dd4ee4264d889e,At Risk,445,1,69.0,14.23,17.0,1.0
34d93be3a57e6f8bba423d9064cda7c8,At Risk,473,1,294.0,50.67,14.0,1.0
34d8c6b1190ff7145a174230e2f955a8,At Risk,448,1,49.0,15.79,9.0,1.0
34d64b56ea43e0454a913e9093e9ab33,At Risk,404,1,72.0,13.52,11.0,1.0
34d3304cccd0c8ba2f3266155dc49610,At Risk,393,1,38.9,8.72,3.0,1.0
350247863385a1cad9afedc5f4b2d1c2,At Risk,548,1,20.0,8.72,4.0,1.0
b21b70ecf581fa5addd602adc787d832,At Risk,535,1,129.99,9.28,8.0,1.0
b215ddb53799c3a910f361f7d2d5d834,At Risk,552,1,178.5,18.25,20.0,1.0
b212d941f149d0c1f077a268273bc502,At Risk,386,1,51.8,16.11,7.0,1.0
b239b3d65726c187cdd7c52c94254db0,At Risk,519,1,109.9,24.05,3.0,1.0
b237774826133af5565c525947bc5d3b,At Risk,480,1,119.8,18.63,5.0,1.0
b2367e7214a40753edef8c4dac2717ca,At Risk,454,1,29.6,16.11,13.0,1.0
b233915725d368ec61c224efb81ed915,At Risk,483,1,179.7,24.616666666666664,17.0,1.0
cd3058dc8561e821c462950c8f960d51,At Risk,389,1,69.9,16.74,13.0,1.0
816df78c424f50bb60d388b900f890c2,At Risk,463,1,19.95,11.85,8.0,1.0
816d452bdeca0063091c23848e0bd403,At Risk,397,1,55.99,8.72,4.0,1.0
d58063e0329c70d19363e6225ca43128,At Risk,693,1,69.9,19.48,33.0,1.0
d578639b3381f6d6afa8f049337ab68b,At Risk,420,1,39.9,8.11,2.0,1.0
d5757a126bd48eb32c706bf3b2349947,At Risk,491,1,12.97,20.8,8.0,1.0
d57470a1aea5ac406ed6e0bc6ff0dddb,At Risk,496,1,39.9,10.96,12.0,1.0
d571b8bee33362189f429460f9447468,At Risk,413,1,22.5,9.34,2.0,1.0
d5714a4277f62a9bf9f361e9ebfcddc9,At Risk,573,1,84.99,14.76,14.0,1.0
d56eb99b6829eae61574ae7bb4851004,At Risk,405,1,59.9,12.76,6.0,1.0
815c04254741d959b31d232475606811,At Risk,424,1,144.94,30.85,20.0,1.0
350e8b23ce9d4b0cb07e219f1735b04a,At Risk,579,1,59.9,15.63,14.0,1.0
3509c8111bbacb04f27aa58752d99b47,At Risk,480,1,70.2,26.78,23.0,1.0
ef50a01aedcfd085ba81c7ec9902a451,At Risk,525,1,18.99,14.52,13.0,1.0
ef4da07d2746321da5dc21616591a227,At Risk,478,1,129.9,14.78,8.0,1.0
ef4ae125724cae06f46da6a302c610d2,At Risk,396,1,259.95,34.32666666666667,13.0,1.0
ef4959fc277b683cc049941a6cbb6887,High Value,415,1,670.0,32.07,11.0,1.0
ef47bc5bdb69b9aa62f3db4e3e434d72,At Risk,385,1,200.0,24.78,14.0,1.0
ef3dcf1becbe9ab0073f0ab240a08804,At Risk,417,1,25.99,11.85,5.0,1.0
ef3508c4c50a1f7c885ea2ee92218f08,At Risk,692,1,39.9,16.05,40.0,1.0
81537fdbc69968677c939cf5d785c8f2,At Risk,418,1,279.9,24.83,11.0,1.0
815189e23296829c6945392078f998c5,At Risk,449,1,37.98,15.1,22.0,1.0
8176f8d3aa645c27e575e8809c2dd122,At Risk,478,1,127.48,15.64,7.0,1.0
81720bfb69887fe95390723af9748e9f,At Risk,387,1,49.9,14.1,15.0,1.0
8171070e394e383aa9e30a6caf827294,At Risk,391,1,89.9,12.13,6.0,1.0
816e808e3042b39419ced774da4bbdaf,At Risk,457,1,65.0,7.78,1.0,1.0
8147f54b5645058999344b9b39902eee,At Risk,520,1,34.9,10.96,9.0,1.0
813e74db515d69c751cb5e9dc66c7314,At Risk,432,1,35.99,8.72,5.0,1.0
813a625a578851760225edaedaac92be,At Risk,425,1,89.9,19.87,11.0,1.0
ef229329a0f5fae587957b9290563ace,At Risk,493,1,139.99,33.26,14.0,1.0
352f78d024fb5e6cc0c0c981c26b3e53,At Risk,384,1,388.0,18.35,15.0,1.0
3529e35d6c0a2e876f29373ea07154aa,At Risk,450,1,98.7,21.18,10.0,1.0
34fdb95b0ee757191d2fade6bed8745a,At Risk,400,1,129.0,13.92,3.0,1.0
34fd99b7879fcbf0cdb65186a2c0560a,At Risk,541,1,139.99,21.06,7.0,1.0
34fa92afa2fe4624e2476d6d5ff4390e,At Risk,478,1,420.0,17.69,10.0,1.0
34f80311e279ad6d7dc6542a693698ae,At Risk,384,1,183.99,18.0,8.0,1.0
34f681f8be125d85ca6359872c61f6d2,At Risk,429,1,42.99,15.1,11.0,1.0
34f621d6b7b92ad2d4e895315af716a4,At Risk,464,1,64.5,15.1,8.0,1.0
34f038c85216404b9b25471a777caa71,At Risk,417,1,103.97,61.47,18.0,1.0
8139caa111255508983a601622e077a3,At Risk,405,1,43.7,11.85,7.0,1.0
81392bc3fcef510028c3d42423f730d4,At Risk,412,1,112.0,40.11,15.0,1.0
8135e811f7ddf66951e1faa7cd56be6f,At Risk,480,1,49.9,14.12,6.0,1.0
81655752c19d0f7fd70828ed04963622,At Risk,467,1,27.55,15.1,7.0,1.0
8163a1aaa6da7b99c881995e4f45a983,At Risk,522,1,99.99,14.48,4.0,1.0
816093dd2f12bff6689df8bbd77f5989,At Risk,483,1,59.9,19.12,26.0,1.0
d581465159d4454994f5767dab45ac01,At Risk,518,1,68.9,17.22,11.0,1.0
813420d14581bd869f6a532e8bb40f5a,At Risk,390,1,37.5,37.9,19.0,1.0
81332bd0a95775e25469d45e070b8e65,At Risk,477,1,69.99,11.73,2.0,1.0
8130a5b332a233457aad5d824b9df2cb,At Risk,692,1,128.9,21.01,26.0,1.0
8123bd292b5074afd2f169532cd8041f,At Risk,486,1,179.9,50.74,19.0,1.0
35203809e988e444407e13fcc4789970,At Risk,537,1,207.06,15.62,12.0,1.0
351a33d3fc09554e07f3384309e31bd1,At Risk,579,1,223.9,50.0,16.0,1.0
353ef6cd716554aeacd247e61dd18c4e,At Risk,558,1,169.0,24.17,17.0,1.0
353b5b1fa2b5f318e1059e01ae79a4d0,At Risk,384,1,14.46,15.1,7.0,1.0
353801f49ab64d5e6ca90ba46e2e5f0f,At Risk,419,1,119.99,13.86,6.0,1.0
3508ec74710c6c5650a963ae690fb1b9,At Risk,449,1,39.98,12.35,2.0,1.0
ef313cd19f2c31154a7a95cb25eb3bf4,At Risk,386,1,14.9,8.27,17.0,1.0
ef2a6a46966c323b241c5d77a1920458,At Risk,450,1,49.9,8.72,4.0,1.0
b221fe38e824ed28a7ccc9cb85fed6ed,At Risk,394,1,69.9,15.24,11.0,1.0
353783c5693e255ecd10defa6005a68c,At Risk,469,1,80.0,48.0,19.0,1.0
3532616d4171dc2202de2ae9233bb0c5,At Risk,693,1,199.99,17.31,31.0,1.0
ef0a9d38c164e49b37dd40fdecd851f3,At Risk,384,1,499.99,18.57,6.0,1.0
ef0996a1a279c26e7ecbd737be23d235,At Risk,391,1,29.99,7.78,5.0,1.0
ef057d5e1e98631079064c5b892de94c,At Risk,574,1,129.99,46.4,6.0,1.0
ef026b181b8edf96c9ba24e7a989f7b4,At Risk,591,1,99.9,60.77,16.0,1.0
eefdc5d56151be8695518215e2598a56,At Risk,562,1,59.9,20.87,17.0,1.0
eefa0a9fde70078110cadb0d92e10a16,At Risk,429,1,27.9,15.1,14.0,1.0
355ae139c8a163fb77c065a2d1403ed9,Champions,477,2,279.8,25.375,6.5,1.0
81238d4299b66d04234593c4a832773e,High Value,407,1,1597.35,31.98,22.0,1.0
8122f0c33df8e209aa609495942e20bf,At Risk,398,1,69.0,28.88,31.0,1.0
814d9ae5d4d804984bb04ddeaae658f1,At Risk,462,1,139.9,25.82,6.0,1.0
81492b37a762bbce212320608f4fe497,At Risk,449,1,56.99,7.78,3.0,1.0
814913092dadcf67dc28e01b22f2dbf7,At Risk,494,1,329.0,18.0,19.0,1.0
cd2e9ce0427b3f259d7735b6f2a016e6,At Risk,505,1,99.0,29.62,30.0,1.0
9c7751553d42cb89579f028bfbbe55ca,At Risk,415,1,34.9,12.69,8.0,1.0
9c6d91038516f711fbe3e9ce6aa1e0e8,At Risk,531,1,44.9,14.52,36.0,1.0
9c66139f2ce43127c1e2d5acbaa2c3b7,At Risk,444,1,115.96,13.08,4.0,1.0
9c83d49fec239226cfb7eb08c85af10d,At Risk,531,1,169.9,16.3,8.0,1.0
3550a2cc16b097ea0b1a13d45fb93272,At Risk,533,1,48.99,14.52,27.0,1.0
35461ead8c98a12af227e4ce9efcfb0d,At Risk,544,1,45.9,15.56,5.0,1.0
356ed180b2e59a4ad49bdcf208481b68,At Risk,530,1,104.0,14.9,10.0,1.0
356dd955174c2a41c46b0b438d460765,At Risk,429,1,52.0,26.9,23.0,1.0
35667312c5f48ac373b932c3d861f792,At Risk,479,1,44.5,12.48,7.0,1.0
35651bed380ae418121d130ce37222ed,At Risk,464,1,29.9,7.78,2.0,1.0
3564c4748fd6c1097ba1a7e7c6fa5ff1,At Risk,585,1,31.5,14.52,16.0,1.0
b208e94a9ac019914ea8e5ed6e6dd482,At Risk,401,1,46.2,26.89,11.0,1.0
b20060de6cb6e49f4fbcf32a9effb25b,At Risk,462,1,39.9,9.94,4.0,1.0
9c81e8d61f57d26174c0b7657940339d,At Risk,531,1,20.94,10.96,11.0,1.0
8111e35251e270e133f321c2c39b2a9e,At Risk,402,1,31.9,15.79,25.0,1.0
810e3ae74920002d70c093edc274de56,At Risk,563,1,43.9,15.56,12.0,1.0
d595a7cb51db107956f5d3286e9c39d3,At Risk,389,1,40.0,18.59,19.0,1.0
d593ef1a12ca651faefeb00c841315f1,At Risk,497,1,57.9,14.58,10.0,1.0
d5937c73037c73cd2b6c3f3f332f01ca,At Risk,554,1,14.9,8.72,9.0,1.0
d590ddf189371b577fc2f8d1d57dd3c0,At Risk,479,1,28.7,16.79,30.0,1.0
d58fdea0ab52e04ac8180f9b6537724a,At Risk,555,1,67.99,11.87,9.0,1.0
d5893df786726a4f6efaa636355118a3,At Risk,567,1,449.9,41.78,13.0,1.0
d586e02cb6b6902a5ff80ec04bdaa93a,At Risk,378,1,158.9,43.52,15.0,1.0
d586c10b062e58dae09473b3b4bb660b,At Risk,386,1,79.9,23.43,10.0,1.0
d58461ae8dabed69f875b341a19ab638,At Risk,454,1,86.0,11.81,11.0,1.0
81050b2b79121c8c187dfb112f322ea2,At Risk,380,1,69.9,12.83,4.0,1.0
b20eaead1d0c121ef9f0a705ad37803e,At Risk,380,1,12.99,7.78,1.0,1.0
3562599b97f4ddc436ecccddfdd95d54,At Risk,511,1,99.9,14.87,14.0,1.0
356196152e861e77dc01ce20d6b8a412,At Risk,476,1,13.9,42.38,5.0,1.0
355c8e5dd7ea03b291a4057c4a8b7a4f,At Risk,468,1,139.9,17.42,8.0,1.0
3584e46ad0a0c163e4b028894c5f6624,At Risk,391,1,89.9,12.13,8.0,1.0
3583128d8a12a3a38e40ac8363a3b8f0,At Risk,431,1,16.99,15.1,11.0,1.0
3581c8549fdcf2a7f05f922b348bae3c,At Risk,443,1,116.25,16.57,11.0,1.0
358197d2b6dcf6d7ca8f7553b225dc29,At Risk,423,1,49.99,11.85,9.0,1.0
357aba21b8b0c1ab3df5225aa7553920,At Risk,518,1,20.0,10.96,12.0,1.0
3579e804c1e8a6b228783ddb27f6b02c,At Risk,402,1,99.9,17.95,10.0,1.0
3574bc798156f406b12f377bf3fdd381,At Risk,480,1,25.0,17.09,11.0,1.0
3559644b8b6ec711c33e74a13a66e9ce,At Risk,523,1,164.9,24.14,12.0,1.0
35a2b7648173b71e6d64851f211abace,At Risk,380,1,89.99,21.43,15.0,1.0
35a23d4b2b877b2565e30339e0c0c45b,At Risk,569,1,19.99,14.52,7.0,1.0
35a172346886b854017a747378fbdffb,At Risk,405,1,199.9,22.2,20.0,1.0
359bacb2b5c52b4287667a7bc6c7bc63,Champions,470,2,531.0,16.633333333333333,16.0,1.0
c5b5d779a0a9bc39e2d353566b29ee12,At Risk,477,1,5.95,34.15,15.0,1.0
c5b58e89d4e287e453b4a0bffcf7a025,Champions,397,2,233.9,15.190000000000001,9.0,1.0
c5b4ca98504fdf208ebf29bcf20dcbad,At Risk,490,1,58.9,16.66,7.0,1.0
c5b40dd9a747614a0f760decbabc0d23,At Risk,447,1,65.9,16.22,19.0,1.0
c5b175cd6fc8392e789c8f0410519617,At Risk,414,1,71.9,18.07,7.0,1.0
c5b06947f901fba7c9dc646171477efb,At Risk,385,1,89.69999999999999,11.729999999999999,5.0,1.0
c5ac119ab2aa65ff15488f1cca9a13d5,At Risk,426,1,569.0,26.3,42.0,1.0
c5a755e023b897c5c07797f768fc2e81,At Risk,413,1,153.78,14.83,12.0,1.0
c5a65d154638d2699e01bb8dce88e917,At Risk,475,1,59.9,19.66,17.0,1.0
c5a4367eb2925eab85a8bd7ba34a7e42,At Risk,389,1,145.0,22.64,6.0,1.0
35aebf263a4418be92141cc28421c0e0,At Risk,546,1,74.99,14.69,14.0,1.0
35aaf89742d88485134770f27d419b60,At Risk,491,1,29.9,14.52,7.0,1.0
35aa9ebfcaec22160e6f50406b4c89d1,At Risk,384,1,169.99,15.94,8.0,1.0
35a8cb2bbe1837f6aeb83864c97742f6,At Risk,524,1,49.0,14.11,8.0,1.0
357488646eef476ce86972632c0d64ad,At Risk,517,1,84.99,11.97,15.0,1.0
357049f956a3b868a0b8d0a9c468e8c9,At Risk,377,1,106.99,53.35,13.0,1.0
eef4e718552ba7cce4c79049aa384f78,At Risk,457,1,29.0,9.94,3.0,1.0
eee8a227fdc93bdd62c00886d486ce3d,At Risk,523,1,69.8,14.52,8.0,1.0
eee59c3622420d28e64745623af48741,At Risk,415,1,25.98,7.78,2.0,1.0
eedfc8a4c7d9aa7b507ff355df8135c8,At Risk,564,1,119.0,15.0,20.0,1.0
eecc19b749d3fba1e0b74fe481bbf146,At Risk,431,1,93.5,16.09,6.0,1.0
eec237c5f3aaf93e03e7adb562f8c04f,At Risk,523,1,35.9,14.11,6.0,1.0
eebff6c3f05996ab67cfc35398c6893f,At Risk,419,1,66.87,15.095,9.0,1.0
35cac0573a06f610cc8e356e0710d9b1,At Risk,557,1,384.9,20.15,6.0,1.0
35c89684a9ced0dc8bd6c917e8b8e89c,At Risk,493,1,125.0,21.32,32.0,1.0
35c8836f7ec75aefc11b1c77640c8c29,At Risk,413,1,31.9,15.79,9.0,1.0
35c75f00917e33d1db28551ee906324e,At Risk,446,1,45.95,15.1,17.0,1.0
359529c96224e12f1b74d573e332398d,At Risk,491,1,23.2,29.55,14.0,1.0
35951de17bd7b3325df5c476840fae0f,At Risk,537,1,30.0,17.78,11.0,1.0
358e9205c1df6c01c033d87d2b953d49,At Risk,499,1,89.9,14.8,7.0,1.0
35b6524b1cd67aef194bdfe942839299,At Risk,573,1,46.94,14.52,29.0,1.0
35b49d5ce0398f5d528c60422241084e,At Risk,442,1,58.7,12.54,7.0,1.0
35b2bbd27795a44fda466212e338e9cc,At Risk,440,1,10.4,16.79,13.0,1.0
80fde6f9ed1b608dcc58489df7b890c2,At Risk,387,1,179.9,12.76,10.0,1.0
80f8e112681378c930acf9fe4a074cd9,At Risk,385,1,115.0,13.83,15.0,1.0
811ef64ca870c801a4b53a40e597e865,At Risk,391,1,126.6,17.62,29.0,1.0
8119ccf8ab4ac8da74389001c4ad067f,At Risk,561,1,77.08,11.15,7.0,1.0
8112223a784dfb43f0e0ffcb79cded27,At Risk,435,1,89.9,25.47,8.0,1.0
81120071afef533fb284707f3d076a1f,At Risk,402,1,169.9,17.44,8.0,1.0
9c81b73cddf3395252e9ee748dd84836,At Risk,412,1,99.99,18.94,7.0,1.0
9c7f37f879958c67ec179c3373ceda3a,At Risk,383,1,27.9,11.85,6.0,1.0
9c7bba601273835cde4754b81ec5950f,At Risk,525,1,39.99,8.72,3.0,1.0
9c7bb801e639b91eb75206550acc92a4,At Risk,392,1,14.99,25.63,23.0,1.0
35be5f6ee9f3d9ab96455a003dbb9810,At Risk,494,1,229.9,41.12,25.0,1.0
35bbb96d850c5f9ab81302b4dd1670c4,At Risk,495,1,78.0,17.78,14.0,1.0
35bab3da2062a5f0a565cc73ca72815c,At Risk,380,1,19.9,11.85,9.0,1.0
35b8febc8fd46c7c7e07c29352efbfd5,At Risk,513,1,13.9,9.34,9.0,1.0
35de10c3f06643935167dacc101cf859,At Risk,533,1,139.97,29.17,7.0,1.0
35db55585fcbe791032c24fbb9d09c18,At Risk,447,1,17.99,16.11,11.0,1.0
35d9dfb025e2a0ee4d40343b78202ab4,At Risk,466,1,119.99,13.86,6.0,1.0
eedc362a708fc98e119a63703ef27f98,At Risk,389,1,27.9,14.1,17.0,1.0
eece90bc6a1270d11e60ef2f29ea20d4,At Risk,440,1,117.99,16.46,16.0,1.0
eecd7a13b230f1cceae63dcefe543249,At Risk,529,1,56.99,24.89,17.0,1.0
eecc7a9ae13f23fe9f3092751cb5cc09,At Risk,483,1,110.9,14.95,8.0,1.0
35d0b790a53b0d57ae2c785a6f27ad6b,At Risk,478,1,229.8,14.79,11.0,1.0
35cd47c762d9677a58dbe27d5e6c5630,At Risk,579,1,40.0,16.05,5.0,1.0
35f1161ab7820558312737df4d402295,At Risk,505,1,566.88,18.14,8.0,1.0
35ee02cdcce3665cb6a60124c99e9206,At Risk,418,1,54.0,16.14,19.0,1.0
35e9d2caa31b87cc3d1ad10d72271140,Champions,414,2,69.99000000000001,10.0,6.5,1.0
35e534cb9cdb9bd739d94b5ca8143c4a,At Risk,395,1,79.0,19.79,11.0,1.0
35e32af235030874a6b6ccf5f328e8ac,At Risk,420,1,35.99,8.72,6.0,1.0
35e146c985a9cf989c91edb4c0c156fa,Champions,590,2,299.8,19.33,11.0,1.0
35de44379ecaf98f3108cdd5fd07b949,At Risk,503,1,69.9,15.7,7.0,1.0
35c0fa6f2e6bbb3576e725d22e1066b8,At Risk,487,1,124.99,15.04,17.0,1.0
9c799fbb60c13bcd545925514dcfcbad,At Risk,442,1,69.9,12.83,9.0,1.0
9c79834ab7744d08eb6b0fd707549c09,At Risk,392,1,19.9,34.15,20.0,1.0
9c79021ba84e7c187553cec1196eb584,At Risk,468,1,34.9,14.1,7.0,1.0
9c91dbf3b2ebe1ede794274890dedc6a,At Risk,410,1,79.9,16.81,17.0,1.0
9c90bdeb2b917c300201f89e37714cc9,At Risk,474,1,178.5,9.44,4.0,1.0
9c90157c7b5c4a92c25f1c27a42df017,At Risk,435,1,129.9,13.46,2.0,1.0
d5a9eccfa0ca0ec79d59b81e98d83911,At Risk,511,1,249.99,30.1,27.0,1.0
d5a5ceb83234eeb855268d7fce7f54ea,At Risk,432,1,29.9,16.79,12.0,1.0
d5a53c4fdcf8dab6373d996b9dc62f1c,At Risk,507,1,7.9,14.52,10.0,1.0
d5a21efb91cd378a523fc1bfae3429a7,At Risk,398,1,279.98,40.31,6.0,1.0
d5a1387f792f90bc36a6cd61883912b1,At Risk,478,1,279.99,96.18,23.0,1.0
810a9a2fce946bf92306da103ca1575f,At Risk,398,1,19.9,15.1,9.0,1.0
b1e4ccc7e30b0cc3829045cd68406769,At Risk,493,1,19.9,10.96,9.0,1.0
b1e27e4eb8b0c4a0c37bad75545b4164,At Risk,541,1,69.9,11.88,8.0,1.0
eebd0ddc20220549c8e2905f8ad1d7a2,At Risk,385,1,583.0,15.58,7.0,1.0
eebb5dda148d3893cdaf5b5ca3040ccb,High Value,497,1,4690.0,74.34,18.0,1.0
